Measure,PID,use,valdays,valwkdays,valwkend,allMeanWakeWear,allMeanSleepNW,allmean_mv_EV,allmean_cntmv_EV,allmean_v_EV,allmean_cntv_EV,allmean_m_EV,allmean_cntm_EV,allmean_l_EV,allmean_cntl_EV,allmean_s_EV,allmean_cnts_EV,allMeanActCounts,allMeanIntenPerMin,WKDAYMeanWakeWear,WKDAYMeanSleepNW,WKDAYmean_mv_EV,WKDAYmean_cntmv_EV,WKDAYmean_v_EV,WKDAYmean_cntv_EV,WKDAYmean_m_EV,WKDAYmean_cntm_EV,WKDAYmean_l_EV,WKDAYmean_cntl_EV,WKDAYmean_s_EV,WKDAYmean_cnts_EV,WKDAYMeanActCounts,WKDAYMeanIntenPerMin,WKENDMeanWakeWear,WKENDMeanSleepNW,WKENDmean_mv_EV,WKENDmean_cntmv_EV,WKENDmean_v_EV,WKENDmean_cntv_EV,WKENDmean_m_EV,WKENDmean_cntm_EV,WKENDmean_l_EV,WKENDmean_cntl_EV,WKENDmean_s_EV,WKENDmean_cnts_EV,WKENDMeanActCounts,WKENDMeanIntenPerMin,SUNMeanWakeWear,SUNMeanSleepNW,SUNmean_mv_EV,SUNmean_cntmv_EV,SUNmean_v_EV,SUNmean_cntv_EV,SUNmean_m_EV,SUNmean_cntm_EV,SUNmean_l_EV,SUNmean_cntl_EV,SUNmean_s_EV,SUNmean_cnts_EV,SUNMeanActCounts,SUNMeanIntenPerMin
,2204,B,7,5,2,900.5714286,539.4285714,39.92857143,136675.2857,7.25,37246.71429,32.67857143,99428.57143,240.25,179514.1429,620.3928571,4098.857143,320288.2857,355.6500635,906.6,533.4,45.75,156104.4,8.1,41035.8,37.65,115068.6,229.8,172747.6,631.05,3970.6,332822.6,367.1107434,885.5,554.5,25.375,88102.5,5.125,27774,20.25,60328.5,266.375,196430.5,593.75,4419.5,288952.5,326.3156409,870,570,19.75,59222,1.5,7157,18.25,52065,204.25,140889,646,3810,203921,234.391954
2,2205,A,5,4,1,862.8,577.2,39.5,132467.6,7.2,37631.6,32.3,94836,266.75,198349.8,556.55,5318.4,336135.8,389.5871581,913,527,39.5,132168.75,7,37030.75,32.5,95138,279.25,209860.25,594.25,5641.5,347670.5,380.8001095,662,778,39.5,133663,8,40035,31.5,93628,216.75,152308,405.75,4026,289997,438.0619335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2205,B,5,4,1,862.8,577.2,39.5,132467.6,7.2,37631.6,32.3,94836,266.75,198349.8,556.55,5318.4,336135.8,389.5871581,913,527,39.5,132168.75,7,37030.75,32.5,95138,279.25,209860.25,594.25,5641.5,347670.5,380.8001095,662,778,39.5,133663,8,40035,31.5,93628,216.75,152308,405.75,4026,289997,438.0619335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2206,A,7,5,2,896.7142857,543.2857143,37.25,127360.5714,8.214285714,40191.85714,29.03571429,87168.71429,229.5357143,170047.8571,629.9285714,4186.571429,301595,336.3334395,880.6,559.4,41,138900.6,8.55,41694.6,32.45,97206,218.55,167585.6,621.05,3903.2,310389.4,352.4749035,937,503,27.875,98510.5,7.375,36435,20.5,62075.5,257,176203.5,652.125,4895,279609,298.4087513,859,581,25,83926,5,24524,20,59402,274.75,201885,559.25,4628,290439,338.112922
,2206,B,7,5,2,896.7142857,543.2857143,37.25,127360.5714,8.214285714,40191.85714,29.03571429,87168.71429,229.5357143,170047.8571,629.9285714,4186.571429,301595,336.3334395,880.6,559.4,41,138900.6,8.55,41694.6,32.45,97206,218.55,167585.6,621.05,3903.2,310389.4,352.4749035,937,503,27.875,98510.5,7.375,36435,20.5,62075.5,257,176203.5,652.125,4895,279609,298.4087513,859,581,25,83926,5,24524,20,59402,274.75,201885,559.25,4628,290439,338.112922
2,2207,A,6,4,2,885,555,48.5,174900.8333,14.5,73709.83333,34,101191,298.25,212611.1667,538.25,5004.833333,392516.8333,443.5218456,895,545,55.1875,204673.25,18.3125,93660,36.875,111013.25,290.75,200671,549.0625,5083.75,410428,458.5787709,865,575,35.125,115356,6.875,33809.5,28.25,81546.5,313.25,236491.5,516.625,4847,356694.5,412.3635838,899,541,42.5,140444,8.75,43220,33.75,97224,358.75,277604,497.75,5505,423553,471.137931
,2207,B,6,4,2,885,555,48.5,174900.8333,14.5,73709.83333,34,101191,298.25,212611.1667,538.25,5004.833333,392516.8333,443.5218456,895,545,55.1875,204673.25,18.3125,93660,36.875,111013.25,290.75,200671,549.0625,5083.75,410428,458.5787709,865,575,35.125,115356,6.875,33809.5,28.25,81546.5,313.25,236491.5,516.625,4847,356694.5,412.3635838,899,541,42.5,140444,8.75,43220,33.75,97224,358.75,277604,497.75,5505,423553,471.137931
2,2208,A,5,4,1,778.8,661.2,62.85,224597.4,16.25,82461.4,46.6,142136,213.05,151293.2,502.9,4133.8,380024.4,487.9614792,783,657,72.25,258502.25,18.8125,95037.75,53.4375,163464.5,200.4375,142323,510.3125,3988.5,404813.75,517.0035121,762,678,25.25,88978,6,32156,19.25,56822,263.5,187174,473.25,4715,280867,368.5918635,762,678,25.25,88978,6,32156,19.25,56822,263.5,187174,473.25,4715,280867,368.5918635
2,2209,A,7,5,2,899.8571429,540.1428571,64.53571429,235771.8571,18.75,94508.42857,45.78571429,141263.4286,291.8214286,222660,543.5,4241,462672.8571,514.1625655,906.6,533.4,60.75,217081.6,14.35,73315,46.4,143766.6,300.85,225364.2,545,4441.4,446887.2,492.9265387,883,557,74,282497.5,29.75,147492,44.25,135005.5,269.25,215899.5,539.75,3740,502137,568.6715742,818,622,86.25,353366,46.75,227587,39.5,125779,186,151408,545.75,3168,507942,620.9559902
,2209,B,7,5,2,899.8571429,540.1428571,64.53571429,235771.8571,18.75,94508.42857,45.78571429,141263.4286,291.8214286,222660,543.5,4241,462672.8571,514.1625655,906.6,533.4,60.75,217081.6,14.35,73315,46.4,143766.6,300.85,225364.2,545,4441.4,446887.2,492.9265387,883,557,74,282497.5,29.75,147492,44.25,135005.5,269.25,215899.5,539.75,3740,502137,568.6715742,818,622,86.25,353366,46.75,227587,39.5,125779,186,151408,545.75,3168,507942,620.9559902
2,2210,A,5,4,1,923.4,516.6,36.1,121059,6.1,33135.4,30,87923.6,392.6,285413.4,494.7,5566.4,412038.8,446.21919,937.25,502.75,33.375,109245,5.5625,27428.25,27.8125,81816.75,395.125,284306,508.75,5875.5,399426.5,426.1685783,868,572,47,168315,8.25,55964,38.75,112351,382.5,289843,438.5,4330,462488,532.8202765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2210,B,5,4,1,923.4,516.6,36.1,121059,6.1,33135.4,30,87923.6,392.6,285413.4,494.7,5566.4,412038.8,446.21919,937.25,502.75,33.375,109245,5.5625,27428.25,27.8125,81816.75,395.125,284306,508.75,5875.5,399426.5,426.1685783,868,572,47,168315,8.25,55964,38.75,112351,382.5,289843,438.5,4330,462488,532.8202765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2211,A,1,1,0,709,731,37,137775,10.75,55782,26.25,81993,212.75,154408,459.25,3453,295636,416.9760226,709,731,37,137775,10.75,55782,26.25,81993,212.75,154408,459.25,3453,295636,416.9760226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2211,B,1,1,0,709,731,37,137775,10.75,55782,26.25,81993,212.75,154408,459.25,3453,295636,416.9760226,709,731,37,137775,10.75,55782,26.25,81993,212.75,154408,459.25,3453,295636,416.9760226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2212,A,5,3,2,850.8,589.2,54.3,204349.8,17.9,94936.6,36.4,109413.2,263.3,181087.6,533.2,4980.6,390418,458.8834039,831.3333333,608.6666667,56.41666667,210850,18.33333333,96595,38.08333333,114255,275.9166667,184234.3333,499,5370,400454.3333,481.7012831,880,560,51.125,194599.5,17.25,92449,33.875,102150.5,244.375,176367.5,584.5,4396.5,375363.5,426.5494318,942,498,22.5,76477,6,28041,16.5,48436,277.25,192025,642.25,5245,273747,290.6019108
2,2213,A,7,5,2,914,526,36.57142857,116851.4286,4.785714286,27075.57143,31.78571429,89775.85714,256.3928571,200713,621.0357143,3699.428571,321263.8571,351.4921851,935.6,504.4,33.25,107682.6,4.85,27201,28.4,80481.6,245.1,190123.6,657.25,3801.6,301607.8,322.3683198,860,580,44.875,139773.5,4.625,26762,40.25,113011.5,284.625,227186.5,530.5,3444,370404,430.7023256,811,629,49.25,150684,4,24690,45.25,125994,245.5,195785,516.25,3056,349525,430.9802713
,2213,B,7,5,2,914,526,36.57142857,116851.4286,4.785714286,27075.57143,31.78571429,89775.85714,256.3928571,200713,621.0357143,3699.428571,321263.8571,351.4921851,935.6,504.4,33.25,107682.6,4.85,27201,28.4,80481.6,245.1,190123.6,657.25,3801.6,301607.8,322.3683198,860,580,44.875,139773.5,4.625,26762,40.25,113011.5,284.625,227186.5,530.5,3444,370404,430.7023256,811,629,49.25,150684,4,24690,45.25,125994,245.5,195785,516.25,3056,349525,430.9802713
2,2214,A,2,2,0,771.5,668.5,48.375,192993.5,24,116565.5,24.375,76428,206.5,135091.5,516.625,4549,332634,431.1523007,771.5,668.5,48.375,192993.5,24,116565.5,24.375,76428,206.5,135091.5,516.625,4549,332634,431.1523007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2214,B,2,2,0,771.5,668.5,48.375,192993.5,24,116565.5,24.375,76428,206.5,135091.5,516.625,4549,332634,431.1523007,771.5,668.5,48.375,192993.5,24,116565.5,24.375,76428,206.5,135091.5,516.625,4549,332634,431.1523007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2215,A,4,2,2,836.25,603.75,44.9375,211654,14.5,122314,30.4375,89340,245.8125,171180.5,545.5,3936.25,386770.75,462.5061286,855.5,584.5,22.125,74004,4.25,21900.5,17.875,52103.5,243.875,159264,589.5,4199,237467,277.5768556,817,623,67.75,349304,24.75,222727.5,43,126576.5,247.75,183097,501.5,3673.5,536074.5,656.1499388,733,707,102.5,598865,47.25,434298,55.25,164567,256.25,204743,374.25,2896,806504,1100.278308
2,2216,A,5,3,2,881.4,558.6,34.85,117807.6,7,35506.8,27.85,82300.8,286.75,207809.6,559.8,4785.8,330403,374.8615838,916.3333333,523.6666667,37.91666667,129355.3333,7.583333333,39249.66667,30.33333333,90105.66667,273.6666667,196154.6667,604.75,5269.333333,330779.3333,360.9814478,829,611,30.25,100486,6.125,29892.5,24.125,70593.5,306.375,225292,492.375,4060.5,329838.5,397.8751508,733,707,39.5,131891,8.25,40164,31.25,91727,334.75,259473,358.75,4180,395544,539.6234652
,2216,B,5,3,2,881.4,558.6,34.85,117807.6,7,35506.8,27.85,82300.8,286.75,207809.6,559.8,4785.8,330403,374.8615838,916.3333333,523.6666667,37.91666667,129355.3333,7.583333333,39249.66667,30.33333333,90105.66667,273.6666667,196154.6667,604.75,5269.333333,330779.3333,360.9814478,829,611,30.25,100486,6.125,29892.5,24.125,70593.5,306.375,225292,492.375,4060.5,329838.5,397.8751508,733,707,39.5,131891,8.25,40164,31.25,91727,334.75,259473,358.75,4180,395544,539.6234652
2,2217,A,7,5,2,909.7142857,530.2857143,65.67857143,225111.5714,14.64285714,76141.42857,51.03571429,148970.1429,343.7142857,276558.4286,500.3214286,4783.142857,506453.1429,556.7167085,925.2,514.8,63,214279.4,13.1,69473.8,49.9,144805.6,339.85,267495.8,522.35,5051.4,486826.6,526.1852572,871,569,72.375,252192,18.5,92810.5,53.875,159381.5,353.375,299215,445.25,4112.5,555519.5,637.7950631,788,652,15.5,49023,1.75,9013,13.75,40010,292.25,225822,480.25,3641,278486,353.4086294
,2217,B,7,5,2,909.7142857,530.2857143,65.67857143,225111.5714,14.64285714,76141.42857,51.03571429,148970.1429,343.7142857,276558.4286,500.3214286,4783.142857,506453.1429,556.7167085,925.2,514.8,63,214279.4,13.1,69473.8,49.9,144805.6,339.85,267495.8,522.35,5051.4,486826.6,526.1852572,871,569,72.375,252192,18.5,92810.5,53.875,159381.5,353.375,299215,445.25,4112.5,555519.5,637.7950631,788,652,15.5,49023,1.75,9013,13.75,40010,292.25,225822,480.25,3641,278486,353.4086294
2,2218,A,6,4,2,892.8333333,547.1666667,53.29166667,185623.8333,13.45833333,63868.5,39.83333333,121755.3333,335.6666667,239113,503.875,6082.833333,430819.6667,482.5308942,910.25,529.75,50.3125,177345.25,13.1875,62382.25,37.125,114963,317.25,220814,542.6875,6001.75,404161,444.010986,858,582,59.25,202181,14,66841,45.25,135340,372.5,275711,426.25,6245,484137,564.2622378,819,621,37.25,121822,7.5,34344,29.75,87478,346.25,241204,435.5,6619,369645,451.3369963
,2218,B,6,4,2,892.8333333,547.1666667,53.29166667,185623.8333,13.45833333,63868.5,39.83333333,121755.3333,335.6666667,239113,503.875,6082.833333,430819.6667,482.5308942,910.25,529.75,50.3125,177345.25,13.1875,62382.25,37.125,114963,317.25,220814,542.6875,6001.75,404161,444.010986,858,582,59.25,202181,14,66841,45.25,135340,372.5,275711,426.25,6245,484137,564.2622378,819,621,37.25,121822,7.5,34344,29.75,87478,346.25,241204,435.5,6619,369645,451.3369963
2,2219,A,6,5,1,893.8333333,546.1666667,38.45833333,125381.5,4.541666667,27300.33333,33.91666667,98081.16667,310.7083333,220132.6667,544.6666667,4745.5,350259.6667,391.8623905,907.4,532.6,38.5,121521.4,3.75,20948.2,34.75,100573.2,304.15,214110,564.75,4912.8,340544.2,375.2966718,826,614,38.25,144682,8.5,59061,29.75,85621,343.5,250246,444.25,3909,398837,482.8535109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2219,B,6,5,1,893.8333333,546.1666667,38.45833333,125381.5,4.541666667,27300.33333,33.91666667,98081.16667,310.7083333,220132.6667,544.6666667,4745.5,350259.6667,391.8623905,907.4,532.6,38.5,121521.4,3.75,20948.2,34.75,100573.2,304.15,214110,564.75,4912.8,340544.2,375.2966718,826,614,38.25,144682,8.5,59061,29.75,85621,343.5,250246,444.25,3909,398837,482.8535109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2220,A,4,2,2,769.75,670.25,42.75,146832.5,9.0625,47975.25,33.6875,98857.25,234.375,166014.75,492.625,4705,317552.25,412.5394609,780.5,659.5,32,100188.5,4.25,20176.5,27.75,80012,195,139790,553.5,4297,244275.5,312.9730942,759,681,53.5,193476.5,13.875,75774,39.625,117702.5,273.75,192239.5,431.75,5113,390829,514.9262187,669,771,39.25,135389,8.75,45218,30.5,90171,227.75,152326,402,4862,292577,437.3348281
2,2221,A,5,4,1,902,538,49.2,207589.6,18.7,117286.4,30.5,90303.2,252.65,172099.2,600.15,4830,384518.8,426.2957871,947.5,492.5,49.625,214474.75,19.625,126154.75,30,88320,260.1875,175086,637.6875,5122.5,394683.25,416.5522427,720,720,47.5,180049,15,81813,32.5,98236,222.5,160152,450,3660,343861,477.5847222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2221,B,5,4,1,902,538,49.2,207589.6,18.7,117286.4,30.5,90303.2,252.65,172099.2,600.15,4830,384518.8,426.2957871,947.5,492.5,49.625,214474.75,19.625,126154.75,30,88320,260.1875,175086,637.6875,5122.5,394683.25,416.5522427,720,720,47.5,180049,15,81813,32.5,98236,222.5,160152,450,3660,343861,477.5847222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2222,A,7,5,2,833,607,46.85714286,164812,12.5,62939.57143,34.35714286,101872.4286,280.6071429,206847,505.5357143,4590.428571,376249.4286,451.6799863,855,585,44.8,157021.6,11.4,57108.6,33.4,99913,262.55,190872.4,547.65,4514.8,352408.8,412.1740351,778,662,52,184288,15.25,77517,36.75,106771,325.75,246783.5,400.25,4779.5,435851,560.2197943,735,705,32.5,104488,6,29248,26.5,75240,298.25,228623,404.25,4513,337624,459.352381
2,2223,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2224,A,6,4,2,832.5,607.5,30.41666667,106596.8333,7.833333333,37887,22.58333333,68709.83333,213.2083333,147252.6667,588.875,4168.833333,258018.3333,309.9319319,835.25,604.75,34.9375,121903.5,8.25,40215.25,26.6875,81688.25,217.5625,154531.25,582.75,4028.25,280463,335.7832984,827,613,21.375,75983.5,7,33230.5,14.375,42753,204.5,132695.5,601.125,4450,213129,257.713422,846,594,15.25,53566,3.25,17315,12,36251,227,143863,603.75,5203,202632,239.5177305
2,2225,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2226,A,6,4,2,835.3333333,604.6666667,68.08333333,244020,16.54166667,89430,51.54166667,154590,355.6666667,263897.5,411.5833333,5013.833333,512931.3333,614.0438947,848,592,77.5,281041,19.3125,106099.5,58.1875,174941.5,352.9375,268802.25,417.5625,4803,554646.25,654.0639741,810,630,49.25,169978,11,56091,38.25,113887,361.125,254088,399.625,5435.5,429501.5,530.2487654,776,664,45.75,147761,6.75,34648,39,113113,414,286365,316.25,5951,440077,567.1095361
2,2227,A,7,5,2,836.2857143,603.7142857,45.32142857,167895.5714,12.25,70237.57143,33.07142857,97658,299,207664.2857,491.9642857,5318.142857,380878,455.440041,903.4,536.6,50.1,190193,14.85,86699.4,35.25,103493.6,327.5,228277.4,525.8,5858,424328.4,469.7015718,668.5,771.5,33.375,112152,5.75,29083,27.625,83069,227.75,156131.5,407.375,3968.5,272252,407.2580404,624,816,35.25,121798,6.75,34603,28.5,87195,172.5,110747,416.25,3637,236182,378.4967949
2,2228,A,5,3,2,873.6,566.4,69.75,227967,10.45,50832.8,59.3,177134.2,306.5,235870.8,497.35,4883.4,468721.2,536.5398352,879.6666667,560.3333333,62.08333333,204351.6667,10.33333333,50660,51.75,153691.6667,312.0833333,228305.6667,505.5,5108.666667,437766,497.6498674,864.5,575.5,81.25,263390,10.625,51092,70.625,212298,298.125,247218.5,485.125,4545.5,515154,595.8982071,834,606,94.25,298761,8.5,39865,85.75,258896,340.75,293173,399,4632,596566,715.3069544
2,2229,A,6,4,2,898.8333333,541.1666667,105.375,354458,22.45833333,107999,82.91666667,246459,297.75,263931.8333,495.7083333,4300.5,622690.3333,692.7761914,929.5,510.5,87.6875,299210,21.0625,100034,66.625,199176,287,244771,554.8125,4441.75,548422.75,590.0190963,837.5,602.5,140.75,464954,25.25,123929,115.5,341025,319.25,302253.5,377.5,4018,771225.5,920.8662687,877,563,191,584335,17.5,79513,173.5,504822,366.5,387412,319.5,3713,975460,1112.269099
2,2230,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3101,A,6,4,2,920.8333333,519.1666667,112.625,373795.5,20.58333333,98085.33333,92.04166667,275710.1667,305.25,266231,502.9583333,4425.166667,644451.6667,699.8570136,934,506,118.375,403207.25,26.3125,125455,92.0625,277752.25,326,287619.5,489.625,4349,695175.75,744.2995182,894.5,545.5,101.125,314972,9.125,43346,92,271626,263.75,223454,529.625,4577.5,543003.5,607.0469536,898,542,132.75,402801,9.5,43357,123.25,359444,292.5,281010,472.75,4195,688006,766.1536748
2,3102,A,7,5,2,921.1428571,518.8571429,58.53571429,206382.2857,14.67857143,76466.71429,43.85714286,129915.5714,319.5357143,235979.2857,543.0714286,5495.714286,447857.2857,486.1974256,922,518,61.75,217660.8,15.8,80710.2,45.95,136950.6,323.8,237593.4,536.45,5565.6,460819.8,499.8045553,919,521,50.5,178186,11.875,65858,38.625,112328,308.875,231944,559.625,5321,415451,452.0685528,871,569,46.75,161462,11.75,61629,35,99833,286.75,224007,537.5,5237,390706,448.5717566
2,3103,A,2,2,0,945,495,36.375,115684.5,4.875,23318.5,31.5,92366,305.25,210907.5,603.375,5197,331789,351.0994709,945,495,36.375,115684.5,4.875,23318.5,31.5,92366,305.25,210907.5,603.375,5197,331789,351.0994709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3104,A,6,4,2,865,575,69.125,241134.6667,16.70833333,81334.16667,52.41666667,159800.5,262.7083333,195305.6667,533.1666667,5403.666667,441844,510.8023121,875.75,564.25,60.9375,213126.25,15.4375,72675.5,45.5,140450.75,242.5625,168753.5,572.25,5315.25,387195,442.1296032,843.5,596.5,85.5,297151.5,19.25,98651.5,66.25,198500,303,248410,455,5580.5,551142,653.398933,805,635,71.25,221921,7.75,40150,63.5,181771,256.25,224019,477.5,6045,451985,561.4720497
2,3104,A,4,3,1,824.5,615.5,41.5,141820,9.25,47774.5,32.25,94045.5,250.3125,180339.25,532.6875,4803.25,326962.5,396.5585203,823.3333333,616.6666667,42.66666667,145059.3333,9.583333333,49869.33333,33.08333333,95190,237.75,179140.3333,542.9166667,4334,328533.6667,399.0287449,828,612,38,132102,8.25,41490,29.75,90612,288,183936,502,6211,322249,389.1896135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3105,A,4,3,1,858.5,581.5,73.8125,295120.25,30.75,165140.25,43.0625,129980,277.5,190661.25,507.1875,5859.5,491641,572.6744321,891,549,73.25,299337,32.25,175382.3333,41,123954.6667,283.0833333,187191.3333,534.6666667,6225.666667,492754,553.0347924,761,679,75.5,282470,26.25,134414,49.25,148056,260.75,201071,424.75,4761,488302,641.6583443,761,679,75.5,282470,26.25,134414,49.25,148056,260.75,201071,424.75,4761,488302,641.6583443
2,3106,A,2,2,0,885,555,37.625,132170.5,10.5,52314.5,27.125,79856,259.25,172619,588.125,5879,310668.5,351.0378531,885,555,37.625,132170.5,10.5,52314.5,27.125,79856,259.25,172619,588.125,5879,310668.5,351.0378531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3107,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3109,A,7,5,2,876.8571429,563.1428571,39.64285714,132609.4286,7.892857143,38758.42857,31.75,93851,302.0714286,208059,535.1428571,5664.142857,346332.5714,394.9703486,898.8,541.2,48.05,162351.8,10.35,51039.6,37.7,111312.2,310.7,224267,540.05,5478.8,392097.6,436.2456609,822,618,18.625,58253.5,1.75,8055.5,16.875,50198,280.5,167539,522.875,6127.5,231920,282.1411192,781,659,19.25,60438,1.75,8274,17.5,52164,255.75,161494,506,5048,226980,290.6274008
2,3110,A,6,4,2,845.3333333,594.6666667,93.5,356489.6667,35.75,180339.3333,57.75,176150.3333,251.7083333,202019.3333,500.125,4036.833333,562545.8333,665.4722003,866.5,573.5,102.0625,385285.25,37.9375,189518,64.125,195767.25,250.3125,205428.75,514.125,3865.75,594579.75,686.1855164,803,637,76.375,298898.5,31.375,161982,45,136916.5,254.5,195200.5,472.125,4379,498478,620.7696139,824,616,52.25,210728,24.5,127783,27.75,82945,264.75,183707,507,5000,399435,484.7512136
2,3112,A,6,4,2,863.3333333,576.6666667,49.83333333,172558.1667,11.83333333,60871,38,111687.1667,258.6666667,191504,554.8333333,4614.833333,368677,427.0389961,887.5,552.5,38.0625,127923.5,7,37486.25,31.0625,90437.25,229.125,161582,620.3125,4808,294313.5,331.6208451,815,625,73.375,261827.5,21.5,107640.5,51.875,154187,317.75,251348,423.875,4228.5,517404,634.8515337,739,701,68.25,249879,21.75,109080,46.5,140799,214.75,177942,456,2789,430610,582.6928281
2,3113,A,3,3,0,939.3333333,500.6666667,62.33333333,211157.6667,12.66666667,64788,49.66666667,146369.6667,300,223152.6667,577,4919.666667,439230,467.5975869,939.3333333,500.6666667,62.33333333,211157.6667,12.66666667,64788,49.66666667,146369.6667,300,223152.6667,577,4919.666667,439230,467.5975869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3114,A,1,1,0,916,524,45.75,165785,13.75,67743,32,98042,331.25,222136,539,6424,394345,430.5076419,916,524,45.75,165785,13.75,67743,32,98042,331.25,222136,539,6424,394345,430.5076419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3115,A,7,5,2,910.4285714,529.5714286,70.28571429,237438.2857,14.5,72281.85714,55.78571429,165156.4286,337.6428571,265850.2857,502.5,4792,508080.5714,558.0674721,919.2,520.8,72.9,246958.2,15.4,76900.8,57.5,170057.4,338.95,274660.4,507.35,4799,526417.6,572.6910357,888.5,551.5,63.75,213638.5,12.25,60734.5,51.5,152904,334.375,243825,490.375,4774.5,462238,520.2453573,889,551,67.5,214627,8,37828,59.5,176799,336.5,235610,485,4972,455209,512.0461192
2,3116,A,7,5,2,958.7142857,481.2857143,95.53571429,353069.2857,24.64285714,136582.5714,70.89285714,216486.7143,269.0357143,219704.7143,594.1428571,4072.142857,576846.1429,601.6872299,959.6,480.4,91.45,321917.4,21.1,105096.4,70.35,216821,258.85,208202.4,609.3,3946,534065.8,556.5504377,956.5,483.5,105.75,430949,33.5,215298,72.25,215651,294.5,248460.5,556.25,4387.5,683797,714.8949294,859,581,99.5,479269,43.75,308959,55.75,170310,259,216408,500.5,3311,698988,813.7229336
2,3117,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3120,A,7,5,2,841.7142857,598.2857143,75.78571429,286934.7143,25.14285714,134877,50.64285714,152057.7143,292.5714286,227918.5714,473.3571429,4768.857143,519622.1429,617.3379158,871.8,568.2,79.9,307816.6,27.85,151726,52.05,156090.6,303.05,238194.4,488.85,4906.8,550917.8,631.9314063,766.5,673.5,65.5,234730,18.375,92754.5,47.125,141975.5,266.375,202229,434.625,4424,441383,575.8421396,770,670,36.25,122295,8.25,39388,28,82907,235.75,153813,498,4904,281012,364.9506494
